Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2/05/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Sierra Leone,SLE,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,7.20786566,7.187698914,7.030915932,7.919560278,8.728187937,10.01682873,9.76153218,12.06871779,8.279171672,8.301242006,10.43950557,8.216573014,9.928009081,9.43570943,8.529328106,8.737651172,20.16075109,12.98981636,9.353405547,11.25937654,19.58149662,15.64149568,18.35360883,11.48274726,11.39766769,15.92568546,14.63511246,16.23457709,21.67697263,13.37959794,14.27154794,8.131628086,8.535202312,13.03159058,11.24706774,9.947113237,9.171584096,11.94196086,11.49714942,12.2600685,10.46122656,10.60337433,9.250648794,7.315500555,7.464760819,
El Salvador,SLV,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,1.42215584,1.180120348,1.298635151,2.076185048,1.917675918,2.343596582,1.585952186,2.231881881,2.135201037,2.187056577,2.614296193,2.489244992,5.567626766,1.816325497,1.033041029,0.621961211,0.628478676,0.600937782,0.572438716,0.555450887,2.039605362,2.648122294,1.950775608,1.317193809,1.359684885,1.944404135,1.202834458,2.031212593,1.576231677,1.266398102,1.128283605,1.095775345,1.008709409,0.993452341,0.958212707,0.891254452,1.195919791,1.260972221,1.328513421,1.293978318,2.303794231,1.706259313,1.626583898,1.756506888,2.507282586,
San Marino,SMR,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.20742787,14.58051591,
Serbia,SRB,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.332692197,2.271721486,3.257110202,1.863304014,3.262701739,4.551805491,4.096660906,3.580508999,3.033437764,
Sub-Saharan Africa (developing only),SSA,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,4.762622831,2.934678676,4.695113759,6.832955335,13.67942837,3.449866944,11.089036,11.33947614,9.351457232,20.07912311,19.71934184,14.54793947,14.39888588,12.98709164,12.25282538,14.08861315,8.317099818,8.554747543,8.065940602,9.120947174,12.84783094,11.02236203,10.788084,9.643299483,10.03018427,11.29239979,12.42616223,11.43213879,9.241458773,9.133519974,13.3202338,12.85041997,12.50200632,13.59189461,14.98500287,17.91376933,19.02896804,20.12212218,24.87179908,16.2062577,15.94239112,17.78635427,16.1683903,16.39119136,12.40331985,
South Sudan,SSD,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (all income levels),SSF,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,4.759784072,2.932879112,4.693017148,6.831218319,13.67351183,3.449424643,11.08678111,11.33844762,9.347165229,20.06644715,19.71209212,14.54186679,14.39720212,12.98352581,12.24960222,14.07832769,8.314901806,8.551160293,8.062188835,9.115887838,12.83683377,11.01112075,10.77644968,9.63716851,10.02428605,11.28620158,12.44165624,11.42101924,9.310072879,9.125222725,13.29650545,12.82005574,12.46606512,13.5491401,14.93648613,17.84630691,18.9592943,20.80924506,24.76466245,16.14066515,15.88859508,18.24552387,16.6174146,16.86083197,12.77466746,
Small states,SST,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,6.565253802,8.20291736,7.240147122,8.606595592,22.51694489,19.96531537,17.65344584,18.44113732,18.09474814,29.51777508,23.77396945,21.76517667,17.27980688,14.13440488,15.39899748,14.39062404,8.197101805,8.221702099,9.975857857,10.64279665,11.75213645,9.964792021,9.047388599,8.525673371,8.355026714,8.404027512,9.758049966,8.444842698,6.09198732,6.412859761,9.971616192,8.591750398,7.850804197,11.01070144,11.89946869,16.74325861,18.12898597,22.80057408,20.61855378,13.20791695,13.21076191,18.68182627,17.52348436,2.287886565,2.395904217,
Sao Tome and Principe,STP,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.121584962,3.414936388,4.256311703,3.322630053,2.93082571,2.852779828,3.698071781,3.498308251,3.410671411,3.033907149,2.780124849,2.901236031,2.600491967,2.407339589,
Suriname,SUR,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,19.29935208,19.0997465,19.73433673,15.50920047,30.82110045,15.24644056,16.36013293,17.31277859,15.35417079,12.38582582,12.80977219,11.17337149,10.01727252,8.461786191,10.32215303,11.70781693,9.843317858,5.328717486,5.775180203,17.61106551,26.8584961,22.11649044,26.51751584,19.68170851,15.62625389,10.62394965,12.76262774,8.769953511,7.464809665,9.249021108,14.09308667,15.63512019,9.911970163,9.143632051,11.21408649,13.66648058,14.37724839,16.2433665,19.56684897,14.48389565,16.59877337,22.96020699,21.07396442,17.45949696,15.31563489,
Slovak Republic,SVK,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.390672702,1.048780185,0.909958198,0.87972708,0.661855628,0.665199319,0.642906374,0.794369153,0.70492136,0.670966285,0.611425512,0.477243858,0.577909752,0.550962896,0.573726137,0.636842444,0.493066961,0.571724504,0.592776695,0.538230079,0.483084524,0.536393477,
Slovenia,SVN,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.342267864,0.326236496,0.322458969,0.265632364,0.224387357,0.288103154,0.306214106,0.328001423,0.29903507,0.265217078,0.238228007,0.298135201,0.294867332,0.502053957,0.291690194,0.385407208,0.544277792,0.391089426,0.326091759,0.502851443,
Sweden,SWE,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.141783083,0.110194353,0.09418588,0.234267655,0.282863345,0.085575325,0.18514375,0.166680995,0.102835854,0.173246095,0.179912568,0.126596122,0.164921559,0.148218101,0.112645104,0.106879382,0.079560699,0.080622998,0.395461129,0.375258034,1.066307784,0.731103027,0.73150875,1.074630468,0.987565038,1.028292946,0.831554133,0.866767527,0.804244728,0.643638063,0.724769752,0.738482188,0.949768005,0.729471439,0.615160229,1.08347564,0.9760437,1.347271979,1.420923785,0.946724624,1.494280623,1.350947961,1.141793692,1.146502731,1.009719278,
Swaziland,SWZ,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,3.119491008,4.329534037,2.128771847,2.107087948,2.571373112,2.436298736,1.651834497,1.574500923,1.598056749,5.412019752,4.699923442,4.269742388,4.182376842,3.923498401,3.963686651,4.342031767,3.729494659,2.413587003,1.77485708,1.812620529,2.24176409,2.908362652,2.283120506,2.290701072,1.954560254,1.789449967,2.597894105,4.674725778,2.969717754,3.074871287,2.759180151,2.527069611,1.790785601,1.894792045,
Sint Maarten (Dutch part),SXM,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.123410685,0.111026611,0.109464443,0.102800838,0.103751553,0.120637006,0.112444252,0.088373446,0.081995434,0.074373711,0.106905112,0.099696043,0.104124337,0.11921244,0.064929257,0.088568767,0.102708728,0.107475135,0.179658996,0.15762202,0.144052531,0.141550991,0.149889766,0.120622662,0.121159331,
Syrian Arab Republic,SYR,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,1.610025645,2.190044256,2.186778662,3.101233259,9.440337151,10.12460946,10.23458605,9.968898317,9.217228329,18.48441488,17.04893305,13.87649347,11.1992911,9.603622921,9.342495612,9.07039258,5.421817207,11.51955733,11.06831955,19.1962907,24.55932091,23.08963604,22.74616998,20.17116679,27.62850309,28.48122732,27.86784975,24.92952627,14.98127424,19.76581156,28.24845652,22.9403889,23.82610361,28.43265704,24.68626451,29.65131979,28.47905924,24.39537737,,,,,,,,
Turks and Caicos Islands,TCA,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,2.725386854,2.216373565,2.225438809,3.747819249,3.925231835,3.992598185,3.7220973,5.092077616,4.124692696,6.199786795,7.990127493,7.705944388,11.92396694,7.424882211,6.17466971,3.771218676,6.066148995,5.482424359,4.712456259,4.653088374,7.437725461,6.914575612,7.233808895,8.343985525,12.30245878,14.30094912,12.78160063,12.45019264,11.63151752,9.505505023,10.6092348,8.336522097,8.674254047,21.24426565,51.21265302,49.66057426,48.03956099,42.6663535,43.39801104,28.62011768,31.67755104,34.41978015,31.28327665,27.47061526,23.91352042,
Togo,TGO,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,5.581252873,4.307102692,4.24697656,6.324040401,20.74296181,14.71045714,10.55073381,9.394208417,6.611983814,7.939468472,10.36358476,10.43706577,13.92820374,9.511248502,10.693035,6.426884702,5.96503733,4.89447143,4.984624748,5.283162004,6.032841276,6.713907513,6.317817284,7.087167755,11.15252355,12.66692697,11.27941746,10.67863311,10.74432393,7.245146065,8.726058079,7.712392129,8.191817223,11.78043456,7.239798882,6.466980689,6.136203013,8.589185949,15.21697031,9.24602161,8.165880447,9.279791265,10.6879887,8.874344406,7.808170777,
Thailand,THA,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.837256534,0.684823155,0.827591709,1.670998004,1.85902679,1.088019169,1.043697972,1.423876491,1.618426144,1.78415136,1.601243804,1.333366862,1.418004875,1.413920285,1.57484718,2.117404317,1.602385058,1.40204948,1.637139234,1.554602246,1.643545186,1.419695651,1.378763978,1.164157021,1.08588208,1.131571706,1.384006325,1.69174224,1.785698833,1.476687445,3.189895577,3.194802272,2.607434402,3.865482866,3.772242792,5.255419356,5.398479732,5.114823964,7.084180323,4.116666734,4.093658559,4.293792275,4.113654188,3.949910312,3.6588988,
Tajikistan,TJK,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.276786808,0.293272741,0.892272644,0.760436671,0.734494624,0.948862185,1.215668798,1.150597514,1.294597164,1.346850837,1.482128884,1.072683026,1.626235369,2.22105835,2.203429534,1.946919458,1.785639401,
Turkmenistan,TKM,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.70540001,60.77751291,,,,,,,,,,41.40082598,44.99454556,48.9066772,36.82390978,32.02422595,20.55919434,
Timor-Leste,TLS,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.603501893,0.51354483,0.562153933,0.881976007,,,,,,,,,,,,
Tonga,TON,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,0.047670796,0.045252874,0.04859858,0.052295411,0.051169058,0.044003592,0.037414682,0.032170373,0.03272716,0.023452334,0.024744355,0.034954919,0.029520186,0.023209949,0.023576713,0.119969202,0.107938637,0.116925022,0.120387466,0.090092862,0.100907745,0.098935661,0.078006163,0.087187412,0.051245595,0.049851773,0.056824744,0.0512115,0.058552553,0.045136743,0.034175353,0.061696029,0.068118409,0.077545441,0.075669616,0.07114224,0.066075751,0.065693122,0.066547184,0.083964443,
Trinidad and Tobago,TTO,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,2.211669008,9.884303758,9.311816496,13.41447669,36.60554088,32.86686038,35.73288604,33.43284594,31.24880657,53.54606396,47.01978044,44.88998073,27.61007202,23.88809646,24.31325944,23.9373351,19.22462535,21.56447061,18.64138037,22.56803363,26.15543966,22.32234359,19.05555731,21.77076158,19.12347568,19.5620104,24.35170601,22.75842066,14.27260695,15.99843225,34.07676195,28.90363291,25.91658455,40.7687081,42.5241273,61.58137903,62.95169081,54.24689901,60.3256566,40.762761,37.43095408,35.80236117,29.32231159,26.87379159,17.32980843,
Tunisia,TUN,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,3.063688494,3.42696667,2.764126529,3.64880402,13.90896591,12.29320167,8.541951856,8.85333911,8.642502616,18.8846145,18.78129014,17.91479463,15.94095233,14.45467283,14.02232259,12.37225616,5.642699158,6.511668816,5.036461051,6.153350352,6.323797609,5.604617856,4.613665423,3.814614345,3.148181872,2.889405161,3.506897078,3.203653646,2.24644229,2.634449391,4.741910279,3.941683773,3.546642373,3.760020299,4.286454444,5.963708533,6.178398164,7.639732472,13.2184562,5.916424374,7.161660565,7.197987855,7.183289302,6.372500411,5.229300535,
Turkey,TUR,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.455769118,0.560404381,0.445930768,0.574592576,1.003384938,0.775444894,0.713300123,0.647409586,0.557929003,0.899604864,1.462656094,1.622167012,1.707981592,1.212222328,1.02656178,0.920694069,0.537113618,0.547502852,0.569018316,0.624951896,0.653785775,0.595471049,0.63751011,0.518824672,0.671135774,0.548395338,0.554391419,0.463692702,0.22768682,0.28231823,0.353460785,0.384859215,0.301311625,0.297172696,0.302350868,0.351203101,0.443893831,0.465029614,0.670807432,0.423316695,0.583003212,0.818331017,0.66635426,0.619897266,0.586171399,
Tuvalu,TUV,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.641818415,6.17456068,11.37388349,9.843987888,11.20262043,10.23861285,11.36966415,14.09173833,11.31152696,8.864685696,7.513468006,4.876034852,4.609478795,4.387106184,5.358477675,7.988418737,6.876341903,6.184174207,7.013453963,7.797649826,7.7596129,7.755891317,7.759887833,9.258721831,8.735984737,7.297318623,6.127462184,
Uganda,UGA,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,7.267909068,5.266288865,5.662565534,9.22675686,7.959292519,9.041573643,8.288268664,10.16283099,12.11281652,18.20465591,41.45790762,31.3418152,28.03499137,17.16389551,9.783203112,7.200420271,10.57627706,6.407222174,6.875096283,8.091886802,15.61723698,20.64815749,25.25330775,18.91802664,19.11643958,19.59444791,18.64247092,16.85230374,16.797318,12.46862213,12.05907539,12.42794742,14.26367394,21.82851195,15.22338309,14.1447961,13.37007395,15.70057439,16.79934418,13.25370766,10.70759209,12.50071466,12.58726023,12.14015736,11.3180495,
Ukraine,UKR,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.709069604,6.089901001,4.927792353,4.244020897,4.257115933,9.320038434,10.1922746,6.279089607,8.379691286,11.86894925,12.21738775,10.8433629,12.2522621,15.50612395,9.534857547,13.92118694,15.46679893,10.83580617,9.859418395,8.129509082,
Upper middle income,UMC,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,2.540467734,3.179898313,3.047093331,4.675406385,12.36251201,11.28389133,11.98108389,12.03673534,12.02614501,16.52456047,18.10182739,14.19566095,13.56780284,11.45163153,9.955672507,9.564143136,4.902796972,6.439027367,5.581312538,5.971519956,8.053254905,5.610652751,5.635662462,5.246869021,4.545560009,4.691920062,5.012532132,4.52620483,3.078716724,3.779900988,5.927357747,5.2318215,4.919475021,5.937712064,8.031758615,9.749678013,10.469578,10.56849435,13.40405546,7.136340506,8.882770155,9.911643347,8.343296251,7.433772483,5.764795344,
Uruguay,URY,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.553192635,0.325350894,0.611737525,0.907188607,0.681928583,0.951289448,1.266040929,1.750395208,1.051220071,1.157198594,1.040863191,0.519266972,1.52925922,1.863372757,2.058580494,0.785687561,1.872192734,1.518266556,1.254002106,1.167129925,1.818435017,1.501006981,1.162441483,0.962560979,0.756032838,0.825357612,0.819430596,0.758349712,0.754086154,0.647822399,0.475451234,0.577938228,1.21310118,1.824788121,1.875763411,1.99808242,2.40129129,3.029764887,4.026495677,3.29238825,4.21712912,3.08217515,2.405619888,2.333942435,3.736323707,
United States,USA,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,1.000604466,1.035454672,0.978856379,1.294869371,3.552494488,3.282496338,3.153904789,3.074255813,2.873356639,5.153307596,5.648274797,5.269371336,4.565911185,3.111311914,2.653484644,2.194661904,0.965385353,0.981562103,0.745664955,0.737307624,1.362349136,1.089413726,0.922060679,0.881194713,0.759493109,0.803938725,0.962981232,0.796835125,0.442206827,0.389606445,0.967471283,0.804223309,0.62653068,0.914929918,1.190287931,1.504499741,1.573308129,1.705602289,2.862582774,1.067649279,1.38761441,1.857249973,1.487398006,1.36814648,1.105864537,
Uzbekistan,UZB,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.51266539,17.24467194,50.81551839,57.12151505,52.44752293,80.16574923,79.5344058,,92.01895181,72.17019401,83.44935271,34.00443485,29.03858482,31.09518477,24.37555107,21.04077895,13.71420659,
St. Vincent and the Grenadines,VCT,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.34630594,0.270085154,0.21688602,0.36571564,0.360192065,0.497688497,0.412132459,0.472594895,0.375671606,0.352442907,0.349738355,0.255673765,0.496951397,0.151890572,0.08190744,0.046964805,0.041697272,0.037918172,0.032412681,0.029778465,0.092200252,0.102763982,0.093140158,0.06625127,0.078058743,0.09779958,0.064599644,0.09422758,0.072857817,0.055876987,0.053948052,0.049091781,0.039705829,0.040410738,0.03854787,0.034454343,0.04573563,0.048433924,0.04779851,0.044798757,0.092628882,0.071969287,0.066298444,0.0725944,0.120474429,
"Venezuela, RB",VEN,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,12.43473599,15.09693241,13.32229367,17.74202904,41.37848651,28.98100239,27.59310349,24.94601791,22.72488836,48.88006338,43.9268554,36.06788411,29.22898242,24.21002576,33.0944392,27.67830289,14.69335627,24.49993877,15.494448,26.71883684,36.3407293,30.79062303,26.28123938,24.7014286,24.44444415,21.76808049,33.35817604,25.95237134,15.07350211,17.17196131,26.19630377,20.78823716,25.75342297,31.42248847,37.77262025,43.54277309,41.85918835,32.39840933,32.97285072,18.30737246,19.83998287,32.82097368,25.70707895,,,
Virgin Islands (U.S.),VIR,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,1.980348022,1.232520576,0.912800939,1.482891611,7.886701257,14.44927992,11.64930653,14.33542197,9.913805277,9.12808781,9.896878664,9.951259636,8.44395168,6.788124871,7.246779576,10.64478486,9.912608552,8.919229589,10.10924802,14.81835687,16.36227712,16.51511105,16.09147652,20.83092623,10.81568573,13.6187118,15.32037001,12.32527106,10.18607939,7.646663665,
Vanuatu,VUT,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,0.216959696,0.237048744,0.273958833,0.237259846,0.211451003,0.130644765,0.143165744,0.237795987,0.21572609,0.190004827,0.195348248,1.436997536,1.309402127,1.412272488,1.572101973,1.426777558,1.489722733,1.462935354,1.154828111,1.002841941,1.314551693,1.29917674,1.144877019,1.138719477,1.319417915,0.996519355,0.784996067,1.097510393,1.05010947,1.255956838,1.157039237,1.176434596,1.205944747,1.260057655,1.147090998,1.498835173,
West Bank and Gaza,PSE,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,WLD,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,1.195624372,1.28384716,1.233186758,1.757737013,4.607589607,3.961652738,4.203247534,4.17102935,3.677125242,5.20487334,7.00585194,6.30467079,5.602259251,4.478424858,4.175249363,3.632446785,1.732213342,1.850663211,1.549679448,2.046352086,2.853063888,2.216242748,2.027590694,1.953838324,1.743236366,1.807673694,2.161338247,2.021854255,1.377227143,1.491879803,2.760037068,2.431229645,2.18694218,2.702995605,3.33065461,4.49460438,4.978037619,5.11886848,6.793005833,3.685846043,4.713707302,5.60720577,5.027886814,4.769330758,3.8917891,
Samoa,WSM,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,0.560284019,0.607155967,0.473005693,0.540447008,0.815465764,0.736873716,0.618880041,0.669882978,3.19348077,3.549553351,3.909527188,3.998560799,2.622289712,2.983740656,2.82542573,2.039969464,2.011787249,1.709130181,0.722978546,0.812843751,0.791673353,0.80682803,0.5882009,0.442385332,0.404922417,0.418090545,0.620487941,0.595467294,0.6301443,0.677993918,0.656027528,0.579603753,0.815992545,
"Yemen, Rep.",YEM,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.49850354,19.42853403,16.03176201,20.25053115,37.1770958,41.11617355,36.8084087,30.65865075,21.08896208,26.73330789,39.96837941,32.37144286,30.35377162,32.06132893,34.78930097,41.35146991,41.17221915,28.68012777,31.23520129,18.9869301,25.17467401,27.69057827,20.26066034,15.6300784,,
South Africa,ZAF,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,1.256139281,0.942449752,0.913165254,1.195164295,2.928290808,4.337418595,4.78837241,4.972377011,3.441907923,6.631628931,14.09922809,12.81409896,13.12800068,9.172274245,3.509114848,8.452972384,4.629010471,3.489611852,2.897168832,2.722083065,3.963090144,3.112821379,1.834220418,1.758438282,2.245654605,1.899154802,1.989555129,1.416031375,1.497339361,1.321415378,1.699518689,2.935422941,2.396378347,2.159117166,6.332188863,4.832642826,5.773373839,7.979388694,18.66319404,7.861984417,10.62469547,12.79942557,10.14607616,9.399008864,7.554470305,
"Congo, Dem. Rep.",COD,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,10.9245767,7.10447065,6.779087804,11.45174471,11.13160247,6.260281982,7.910330014,6.932142066,5.050820914,8.291333141,11.04732206,10.17800441,10.394477,10.84659575,14.30547461,13.64792493,12.02698807,15.38832307,17.40475194,18.26472378,20.09743599,17.17862382,18.26247537,10.95755265,24.69013934,37.87460542,38.18703751,33.70920566,33.02237615,29.1744232,7.869708691,19.07428957,19.40675276,30.43748928,25.59042401,24.55375654,26.04486924,30.42438814,32.74598832,34.13505311,35.90514327,38.57004702,39.02606829,41.07768616,38.14260709,
Zambia,ZMB,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,36.87594436,23.65891644,20.4921019,35.62700327,33.55971575,13.06230474,15.75624229,12.51442943,8.637140546,16.20171387,16.09861742,8.503758641,6.428847092,8.292384203,5.88177317,7.019633664,5.584125312,8.905841864,17.54882914,20.08866364,20.74931561,12.82652084,13.01553905,6.271423541,11.12817551,15.61879771,11.17847689,9.614441515,7.204553542,5.061389448,5.483597866,3.334138951,4.261702314,6.989869862,11.62934147,13.27796528,20.80329746,22.06938029,17.93571716,18.547398,21.74839776,21.7682272,19.40395894,17.98393081,16.0528713,
Zimbabwe,ZWE,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,1.880366498,1.553466932,1.133667469,1.317778681,1.721819073,2.715976445,3.279058102,3.672643511,2.855925308,3.782920596,5.492279618,4.21887004,4.203612025,3.268092977,3.188854229,3.298420619,2.758648403,2.55139657,3.453443404,3.447219663,3.260436198,8.083180089,8.712818765,7.108335506,7.830782053,6.768013408,6.536364415,5.783628535,4.134388238,2.652886135,2.891272047,2.99623724,3.576467764,6.191121444,9.527529506,8.850890932,11.70538377,17.47727344,23.37147443,9.26566915,11.37052909,14.61595206,12.97443398,10.38953622,9.627181429,
