Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2/05/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Middle East & North Africa (developing only),MNA,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,8.421216891,11.40173238,10.97022549,15.07630031,39.64022378,31.42638875,30.56228446,28.20318606,26.94986715,34.54868529,31.74900937,21.57517358,22.0493338,18.09488054,16.37394743,15.29464105,7.25699669,12.10817248,11.00319426,14.62018327,15.08042138,16.60812913,14.81465256,17.59181357,16.25176323,15.8930954,17.19688185,15.86572401,10.39719726,12.53182037,22.75083379,19.0620724,18.74820968,22.97225165,29.2876021,37.27735744,38.20327164,34.12425336,41.08374126,23.18396716,25.53646299,26.69388852,25.07286642,24.61141105,22.49365578,
Montenegro,MNE,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.866900795,0.815461672,1.204596035,0.406133873,0.97238436,1.549305902,0.96148831,0.801404678,0.705127822,
Mongolia,MNG,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,6.581178293,6.976964697,4.942373773,5.361750533,6.704562854,3.503695289,3.788780047,7.056422021,7.208227736,10.1578217,6.970271568,11.93581405,13.98899578,17.22004129,16.08342307,12.7553319,13.65473221,5.925994191,5.022348769,7.014126979,5.898582688,5.857542269,8.397445735,18.34613079,20.41112559,34.65408564,34.30933635,39.67125151,30.08291482,48.29265588,59.30301784,38.56909392,22.57359674,22.06748414,
Northern Mariana Islands,MNP,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,6.880831797,5.970137393,8.564773609,6.009073856,5.257290662,2.833136387,3.950666159,8.652055327,10.80127416,9.401886179,13.72581244,10.71181117,15.73978281,12.61893003,15.28922387,22.45786194,15.87807499,12.33577669,11.08765334,6.691499606,7.009971825,7.10063632,8.067673016,11.3967384,11.10998778,14.40787063,14.56017401,15.58402641,17.79890445,13.49017049,13.65068169,12.77323122,15.10648256,13.97251093,13.55683422,
Mauritania,MRT,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,15.6753851,15.12029816,15.59795383,18.07567117,18.6880128,12.77500712,19.33540328,16.90458913,10.16483329,12.73559436,14.53468641,12.71408083,16.75752085,10.78803693,12.80936751,13.80455267,10.93957922,7.979122618,6.893992337,10.20735184,12.64105993,9.542825511,7.316846207,6.159540119,5.411785886,7.125489739,8.302442714,9.156624831,14.26338021,9.59819291,12.48467652,12.94290142,11.86693175,13.06859336,14.08320142,25.95204936,41.32569841,54.83269419,56.80660273,33.40816445,50.12590748,49.27598668,44.25402999,44.21031672,33.59335638,
Mauritius,MUS,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,0.028209656,0.03659944,0.028054208,0.029560902,0.042213929,0.033451172,0.051418296,0.029193674,0.015036295,0.010170638,0.017044294,0.01531272,0.015197644,0.011142088,0.034391617,0.024892228,0.020450588,0.025624256,0.019813706,0.012629162,0.014001178,0.013445945,0.020807229,0.020453382,0.011998684,0.011898234,0.01197394,0.011131962,0.006995956,0.006707873,0.008526984,0.008733091,0.008915386,0.011626816,0.006983609,0.004689284,0.003757784,0.001853938,0.001161296,
Malawi,MWI,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,5.454994436,3.795669101,4.057942813,5.407139034,4.61284175,7.477431151,6.513265798,5.875655348,4.719891611,5.395565512,6.041343003,5.01454041,7.715774202,4.708096156,4.354058468,3.345516474,5.445858627,5.539831933,5.55918958,4.784245525,8.70042401,7.119096038,9.057543967,6.858944732,13.76872194,18.4056041,10.6685321,8.270486017,12.86843599,9.881549245,10.03989129,9.773564796,7.571293126,11.39906492,8.37717511,8.799028535,8.589105272,9.564787565,10.83833278,8.414641312,7.40698801,7.959187314,12.06166779,13.39017465,12.48281597,
Malaysia,MYS,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.95828611,1.439249267,1.627531087,1.813007861,4.6901992,4.600982921,6.99781564,7.99746218,8.591582835,17.89641839,17.42103957,14.40660456,13.97178293,14.90838556,15.38811474,15.71984546,11.72823784,11.63713243,9.239013116,10.53308995,17.7987968,15.4964759,13.38100859,11.2516339,9.781431749,9.123790827,9.655866828,9.105691638,8.707926092,8.584670991,13.42035838,12.32085507,10.38001155,13.69906291,15.03349143,20.08244403,19.32658358,17.07799125,20.21582008,12.18883773,11.09372267,10.99693068,9.953860695,9.792839627,8.228355964,
North America,NAC,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,1.107846281,1.130529101,1.0798846,1.493068843,3.882400161,3.29965168,3.151014317,3.102956576,2.996900874,5.523743774,5.815385554,5.064758098,4.302322053,3.158984722,2.788396014,2.277086656,1.038555316,1.083706938,0.881908825,0.85376318,1.559988245,1.238512053,1.071744378,1.052851276,0.926436568,0.984747872,1.182610777,0.9920832,0.565384681,0.505878368,1.233220587,1.020878469,0.826860096,1.180262541,1.40765914,1.913913874,2.021845369,2.125963962,3.128833571,1.261278799,1.577276818,2.039063398,1.753148472,1.654105503,1.363410621,
Namibia,NAM,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,6.339293425,4.345351537,2.920937927,2.310060234,3.539810749,4.559596,1.34413171,2.272785971,39.84032592,31.73670107,10.40695071,1.681724886,1.491783033,0.784839175,1.071929915,1.365811237,0.932204718,1.169579649,0.638274507,0.374042455,0.548949851,0.525846546,0.775331448,0.929263429,0.93382155,1.267781213,2.703681914,6.083146756,3.129214665,2.286075557,2.899194798,2.703040066,2.512019743,2.176387144,2.434206464,
New Caledonia,NCL,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,26.3667003,23.19089776,12.33455808,10.22391034,6.557949817,10.65436405,14.9615854,11.55692805,0.013226977,3.495229194,3.210516339,0.012282747,0.031456763,0.023570301,0.024759915,0.008152636,0.016670444,0.013704429,20.39657561,25.90353767,3.902652914,1.962095975,0.017481871,0.011992274,0.011462146,0.011393037,0.012071719,0.012344133,0.022327766,0.021981115,5.866032609,,,,,,,,,,,,,,,
Niger,NER,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,1.72282698,1.391040954,1.566199429,2.403332393,2.367873927,3.2505932,3.06794328,3.737548427,2.594045767,2.808249689,3.109186404,3.018722667,4.911280521,3.637415219,4.426498681,3.246231077,3.834218145,3.26489913,3.636481592,3.755947324,5.157491756,5.664792219,5.983939831,7.258222431,9.366209689,11.78857079,11.34830391,11.72409864,11.0051563,7.342094255,9.028465023,8.169946409,8.936958672,11.49917038,9.438011792,9.57173156,9.316920903,11.60164703,11.46131445,11.32235497,10.19302126,14.11768572,20.31108594,18.01230891,16.14067799,
Nigeria,NGA,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,4.53924203,10.75022187,10.08794784,14.64317546,36.26865381,24.85853172,24.33287929,27.22740595,25.00470336,55.49948397,42.66160843,29.90957803,29.46824092,35.98871912,47.78656656,46.39699146,31.91427675,33.82548962,30.3444927,41.85471201,48.98078862,47.99558315,44.87635823,73.4884392,60.90739911,44.1818138,45.58873648,44.0216437,30.65244773,33.6007241,47.12200616,43.92545752,30.78792349,37.05306461,39.21660972,45.4106478,40.32399176,38.00026664,39.64679723,28.39914962,18.57690143,21.56360704,18.64093154,15.52305387,12.48892343,
Nicaragua,NIC,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,3.742066328,3.045565885,3.359495505,5.596490355,4.394692759,4.516845084,3.276534235,4.460332778,4.732592139,7.83690926,7.582616422,5.682132354,11.89082442,3.800665259,1.964968644,1.457744665,1.39239623,1.09339356,1.607766119,4.045395612,16.00420492,12.42505225,9.670109037,7.552910765,4.142530961,5.313604932,3.894993666,5.164283965,4.191442476,3.411648896,3.07636349,2.902924698,2.75453006,2.955046826,2.903530733,2.596550368,3.748734322,3.915808713,3.780673386,3.571331707,7.821937142,6.755247735,6.53664947,6.807596263,8.819085393,
Netherlands,NLD,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.803055277,1.053868339,1.196961792,1.388675372,3.183419441,3.008077395,3.258883206,3.109618596,2.906279293,3.778052356,4.093002518,4.932682406,4.391112991,4.549811602,4.755481228,4.533394837,2.577968067,1.551265495,1.140151915,1.141465673,1.305417266,1.385333525,1.102221526,1.35776851,1.081887945,0.933112419,1.420757994,1.247516587,0.850427256,0.659882266,1.7835487,1.743778462,1.141812924,1.498679087,1.685455283,2.342378945,2.077488723,1.795293306,2.577657644,1.116375387,1.171043991,1.104660471,0.952424048,1.011694149,0.508208384,
High income: nonOECD,NOC,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,7.341285565,9.180987612,9.596619817,11.97140441,29.41927091,26.12165118,28.11962166,27.00982249,24.35373522,0.111948685,43.80924648,36.14242676,25.73847718,20.86570552,21.63625001,17.44892803,10.49467753,11.92887039,9.471461447,13.04645972,16.21283678,12.95101246,12.31810516,11.18720152,9.808055901,10.02039083,12.20274663,10.73495827,7.688025081,9.400510007,17.04124616,14.80731036,14.65524568,18.64205008,20.80307544,26.64632821,26.05312869,23.48366135,27.66910577,16.83917404,18.77685772,21.85155978,19.97400056,21.38749845,18.89634518,
Norway,NOR,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.198097799,0.161971947,0.229915742,0.358494771,0.698595307,2.151404961,3.293927391,3.25591688,4.935450606,10.5346502,13.2110244,12.89513694,12.25924795,13.02749066,13.93256404,12.77485298,6.284782079,6.811311508,5.459138206,8.277918161,10.94285147,9.959228404,9.936956917,10.26534727,10.05495039,9.848556585,13.10804406,12.58226089,7.586033332,9.806971387,19.21251432,15.9405242,13.76536519,15.32369026,17.16365603,20.8885425,20.049066,17.42674523,21.43646858,12.8582712,13.14371491,13.63615454,11.89266133,10.74223046,9.086878246,
Nepal,NPL,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,6.757492675,5.060357868,4.390969678,8.734393699,8.190144392,15.91206805,9.592507075,15.88342741,14.01112995,13.69751675,16.54772228,10.60145782,14.36492765,9.571162576,7.733887072,5.187851536,7.690879598,7.190769751,6.725505236,6.312786966,8.612519102,8.006091554,9.437050968,7.617959789,6.000625261,6.945521522,6.632851845,5.455634587,6.358400482,6.974092346,5.81719445,5.290314591,5.696710547,6.039857889,4.489482678,3.944747926,5.379126743,6.756973857,5.330645929,4.986778469,7.311502271,6.330221652,5.516570352,4.789994999,7.090732802,
New Zealand,NZL,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,0.057749985,0.113060327,0.126725255,0.286014273,0.391276618,0.804712522,1.045590473,0.895704804,0.937379276,0.99239985,1.248732298,1.893745585,1.619306302,2.123372895,2.334731717,1.608128844,1.022867722,0.899131642,1.046694512,2.359251338,2.248874612,2.275323329,2.250898056,1.791761944,1.577533979,1.774491871,1.888795148,1.671596778,1.641815147,2.947781714,2.743506889,2.196681771,1.701985561,1.481973571,1.689883136,1.887785877,2.217227527,3.722916001,2.375025258,2.620383591,2.616264065,2.166794327,1.968896556,1.629167574,
High income: OECD,OEC,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.713690993,0.712382264,0.651929782,0.847759367,2.043359488,1.729379899,1.763251924,1.735308939,1.573740633,2.821432776,2.918165245,2.899782137,2.656205491,2.109974224,1.982889006,1.711649434,0.732566631,0.703795981,0.585704787,0.588627784,0.958760197,0.754711059,0.662216948,0.670967646,0.612782417,0.627213642,0.77607505,0.715900482,0.466138901,0.458773353,0.981822256,0.847287017,0.722288673,0.895931923,1.033876679,1.404593832,1.530565586,1.586859979,2.150497411,1.028372992,1.338855246,1.594556349,1.393513573,1.398014195,1.151065902,
OECD members,OED,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.724934028,0.723812283,0.663540224,0.866673731,2.087865161,1.771691467,1.813991565,1.80735046,1.653690956,3.014223404,3.206040073,3.199563961,3.024683349,2.422058178,2.263068339,1.947446598,0.824464831,0.815547797,0.672374935,0.688089812,1.070857934,0.842545225,0.740021341,0.732279423,0.669091672,0.688596211,0.849490468,0.789509188,0.509723963,0.514699289,1.071191541,0.926096937,0.799781502,0.987279036,1.14487829,1.558859071,1.704026371,1.744933943,2.328424768,1.143307171,1.477761178,1.76753901,1.564186873,1.557842208,1.282904495,
Oman,OMN,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,47.67532524,52.78495453,44.60949721,56.33303183,67.60741072,58.76335601,57.73326591,53.93895857,51.77605048,88.03732648,61.22537691,54.66533286,47.79957486,46.65498291,43.21533618,41.90783891,29.21275191,39.51479086,29.5702433,34.80392346,41.27178356,35.67758022,32.63325706,29.90554017,28.10486418,30.87646265,36.27595274,33.0090386,21.27575477,27.5328057,45.79980536,40.73132604,36.25388541,40.99078738,46.11694886,55.65536586,53.5932402,49.51511021,50.45339084,35.70910655,39.26972608,45.13472917,40.1302125,38.58799045,30.11452112,
Other small states,OSS,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,8.861362602,2.698482525,10.06546051,12.66588912,34.29740881,2.205720493,21.10273747,22.30275633,20.67779185,36.49014809,24.7241646,20.7749604,20.92414665,17.70134662,19.14712255,18.10961626,8.505145931,8.716383471,14.62206587,14.4708731,13.97633449,11.00865252,9.844319241,9.619641325,9.885406629,10.47278052,12.01777925,10.93881456,8.412988309,8.864007177,11.05788141,8.96129778,8.79674194,9.554834088,10.04192394,12.50366213,13.54849535,25.10394903,15.06035196,11.23720117,11.67670859,21.00840709,20.81826715,2.202446336,2.292114998,
Pakistan,PAK,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,1.160775543,0.968337476,1.115261851,2.786261097,3.488230856,4.825020784,3.111789432,3.753652936,3.512901871,4.470464478,5.135718907,4.556810057,4.967367709,4.347404149,3.865647127,3.752900092,3.731535828,3.198800575,2.751983288,2.713057708,4.221340731,3.821889804,3.364084108,3.392295162,2.973700268,2.822070268,3.623413761,3.400611095,2.833499991,3.03170988,4.875361567,5.038229554,4.38620747,6.42720425,6.528969946,9.757630501,8.159019031,7.98546691,10.14378236,5.083060624,5.609438017,5.259638418,4.45959467,4.156375984,3.442541912,
Panama,PAN,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.739187622,0.556836315,0.589565484,0.929341199,0.861497516,1.063343696,0.832266445,1.394259628,1.179205206,1.133983156,0.969274621,0.780774937,1.551752046,0.508665811,0.292706502,0.173073759,0.165971147,0.165070904,0.197656609,0.197891541,0.801026182,0.796305124,0.74189407,0.551988201,0.585832675,0.786452272,0.470607391,0.574766805,0.391256171,0.32080567,0.305683232,0.30941551,0.295005086,0.322089846,0.30324566,0.261607644,0.343112964,0.315230785,0.297572584,0.331106003,0.535171765,0.509270745,0.504028593,0.432623724,0.514044163,
Peru,PER,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,4.185873003,2.770047634,2.671389402,5.761285295,7.67924846,3.500377486,4.2418203,5.429974467,8.348358545,17.98411306,20.15191381,13.28187875,13.90281159,13.42613573,13.55856903,13.63247365,6.073998774,6.667873531,16.77214548,15.49271432,10.48341552,3.641329772,3.517943924,2.797797369,2.660027173,2.895153432,2.495916347,2.660753544,1.497865154,1.788920062,2.652296507,1.963938207,1.868591344,2.189308946,4.37476518,6.872053311,14.0195159,14.88826266,12.98627642,9.400710333,12.51832479,14.47847376,11.76242593,9.881776174,8.731986895,
Philippines,PHL,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,3.530308503,2.789613246,2.771386353,4.731920566,4.001454658,2.327629185,2.300849664,2.388918149,2.052716108,3.643273704,3.616504268,2.454605793,1.989663383,2.444973213,1.917535779,1.912878577,2.063129944,2.14353337,2.305141985,2.177096993,2.302847142,1.869598533,1.642301019,1.263919997,1.224796108,1.42241342,1.224438816,1.00564379,0.907905711,0.56771452,0.686216753,0.704368008,1.041127152,1.60418911,1.727169227,2.073680974,2.857612934,5.141368117,3.282472679,2.663472917,3.81204466,4.863195422,3.182755427,2.742507016,2.875410892,
Palau,PLW,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,1.661540642,1.352511848,15.85599558,27.62678728,30.00345765,18.96929244,17.93178751,17.0410631,17.48871782,20.41044015,22.11758758,19.29120102,16.8458192,18.37772568,13.95900565,19.43293329,18.5118283,21.74451008,23.50640117,22.08196365,24.98738625,25.26611217,28.70588765,31.4649214,30.03158058,37.91239414,33.79790879,24.94519216,26.13893201,33.13090156,38.20745856,37.46843671,38.87305942,39.52693901,43.96558186,43.46720373,60.70761669,55.06418304,53.45913418,43.66643694,48.29013782,43.11409776,33.50268548,30.99357124,29.58591421,
Poland,POL,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.086996017,1.295104449,1.168763235,1.165091284,1.09348673,1.089949649,0.904372493,0.853235896,0.618708892,0.585208829,0.878295183,0.726056732,0.74756435,0.900422562,2.235269175,1.617646245,2.072875221,2.125137189,3.477788025,1.610092017,2.390840015,3.062530845,2.362650655,1.848863273,1.435292157,
Puerto Rico,PRI,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People’s Rep.",PRK,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.095132354,0.061865759,0.050743621,0.057635454,0.059268525,0.034878535,0.046680043,0.060091078,0.040920891,0.056931513,0.066168397,0.065671305,0.06964672,0.044214109,0.035018487,0.034867203,0.025858985,0.019400008,0.028866831,0.151616534,0.820356845,0.584307859,0.458192727,0.568031324,0.493630982,0.472555714,0.387255317,0.33851174,0.286472158,0.278290982,0.383442013,0.304991708,0.314753242,0.322472914,0.293612572,0.327508421,0.478942602,0.533909087,0.508583557,0.382835666,0.457253805,0.56180396,0.599090697,0.538911009,0.563003234,
Paraguay,PRY,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,2.948046924,2.36894515,2.261361252,3.341237655,2.767245484,3.560649293,2.716962134,3.891292622,3.255503185,2.737089583,2.504479676,1.991685067,4.506022804,1.458349715,1.14073839,1.012228506,0.886128529,0.826626431,0.788883042,0.70631744,7.006652519,5.897068435,6.352779964,6.435562991,5.809713319,7.076586868,5.810764875,5.346717071,5.109432697,4.638202004,3.979180172,4.535490935,5.919414612,6.462651993,5.162518305,5.054162796,5.940912657,5.28071718,4.693778263,5.252729248,6.786840042,4.530397587,4.738337925,4.274625521,5.09576094,
Pacific island small states,PSS,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.01641663,0.065248923,0.075505939,0.421069925,0.6901873,0.513649028,0.206608091,0.271529471,0.274559259,0.44955186,0.84205132,0.678870851,0.703806057,0.761894308,0.674076918,0.81194732,1.078858626,1.396130262,1.316571979,1.297042957,3.08079606,2.216848611,2.865150692,3.237141102,3.250279125,3.306286874,3.525081003,2.559499123,2.590702183,2.126297861,2.135248875,2.198515877,2.056193387,2.445236349,1.948468576,2.290926449,3.333209558,3.897385321,4.347099888,4.285619508,5.436262295,6.136405002,6.726195037,6.320644002,7.220107449,
French Polynesia,PYF,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.004625801,0.003054869,0.003566404,0.006226427,0.003674547,0.003598141,0.004559984,0.006631999,0.003641499,0.004711783,0.005178178,0.003044685,0.007349527,0.004879567,0.004859743,0.001561391,0.002993253,0.002768304,0.002683565,0.002800598,0.002362209,0.002353146,0.001621394,0.001258571,0.001469181,0.001584657,0.001351038,0.001753733,0.001679225,0.001260975,0.001356468,,,,,,,,,,,,,,,
Qatar,QAT,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,49.53542206,65.2542213,59.23020724,71.07920582,85.27716456,66.12718544,61.84652042,54.779046,55.7926883,,83.06217669,61.53602872,53.6686836,51.51286348,62.3598502,49.17741582,32.62883583,34.71946903,28.56459407,35.08994889,44.46619428,40.13480433,40.17813551,40.37260546,36.27421466,37.05712286,46.85037964,39.04292068,33.94178205,35.51470304,52.44201253,47.45638168,39.68297631,48.14694743,52.00104581,61.85365578,52.97419298,49.12602982,55.06078427,38.70512669,42.60064228,44.87316382,38.08459804,36.11994791,28.21861762,
Romania,ROU,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.061603776,6.133674802,5.646709781,7.931646677,8.809528631,9.351964505,8.787595317,6.637995738,5.774010321,7.002310576,5.973931956,3.254826569,4.089349617,7.733105288,6.30723394,4.595960965,5.067004188,4.617155672,4.997231593,4.088430923,2.950094079,3.547699534,2.120554944,2.337722647,2.752099251,2.470159144,2.241427688,1.693312775,
Russian Federation,RUS,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.43602737,15.41180362,14.18975276,15.33996244,19.6986928,17.12067811,16.2262646,24.13806394,43.48284921,34.14087473,26.946927,33.46716059,33.29174856,39.26275437,34.62928884,29.37056013,33.11015613,21.21350239,22.55928746,23.69602415,20.35192412,18.70790329,16.24770848,
Rwanda,RWA,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,7.857927234,6.609199375,7.098311229,11.29457024,12.49413694,8.686149576,7.561998804,10.09361746,8.232365462,7.005256265,8.168257978,5.788274799,8.333507256,5.282037821,4.703926297,3.12834777,4.243876481,3.665501952,3.665180695,3.994075193,4.658002552,6.343558111,6.10563894,4.723993523,16.2766175,12.62066115,12.58587368,11.13300262,10.87947973,7.690419481,6.002413128,6.288707037,7.576434853,10.53338339,7.975850823,6.684674869,5.653556101,6.598578922,8.855404532,7.273556979,6.614221202,6.68517555,6.427135029,6.337584514,6.127826538,
South Asia,SAS,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,1.818140091,1.387566772,1.42705573,2.183386861,2.744610207,5.588829287,4.115856741,4.764334029,4.205357409,5.034606731,5.357859332,5.558970357,6.911545986,5.02520251,4.891893034,4.077108447,3.512680265,3.120987966,3.058662976,3.38630402,4.633136043,4.940495884,4.471655646,4.177154727,3.411166958,3.777517473,3.68452107,3.309752146,2.777697902,2.916185094,3.767620717,3.793262054,3.496867016,3.915999489,4.357666145,5.15717148,5.558013524,6.037306049,8.510096422,4.363945317,5.73490513,5.983774488,4.770897092,4.454996175,4.01422063,
Saudi Arabia,SAU,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,29.45316525,39.13937938,39.31836005,50.10628911,73.59203493,56.45554696,55.97137822,55.81654145,47.91567832,,79.42883702,66.8174638,48.37717394,40.63402293,39.38472014,31.30077528,27.35745142,31.30773206,28.64946434,32.24910216,43.78786418,40.92591116,39.50144991,35.73176932,32.78844525,34.01437482,37.48141452,33.91076952,24.87364146,29.10286098,45.32438945,38.25627336,35.50028059,42.90344832,48.6253155,58.18582634,58.01188968,55.14374347,64.76960278,41.89822503,46.96256964,51.60665073,48.70844562,46.37530816,41.12189234,
Sudan,SDN,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.76676241,8.005904866,6.428329461,
Senegal,SEN,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,1.311794866,1.102757477,1.066932811,1.719076092,5.703439509,5.546149167,2.698135682,2.845571477,2.099293329,2.129332612,2.944067353,3.158371242,3.464422381,2.515299144,2.709016944,1.634808025,1.585666018,1.265657695,1.447320578,1.485600052,2.406992976,2.481466577,2.358635111,2.201748185,3.776984837,4.209180405,3.99708951,3.992104948,3.898771564,2.849803332,3.115409485,2.855379954,3.083083385,3.477015045,2.470124179,2.464984893,2.455116076,2.891987298,4.366632182,4.216466451,4.163116624,5.000909369,6.388182469,4.951239151,4.440547916,
Singapore,SGP,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.00820812,0.005080424,0.005986038,0.012058047,0.007791179,0.00677806,0.006076136,0.003012796,0.003560306,0.003269719,0.005760031,0.002178412,0.004410329,0.002682332,0.00462292,0.001880816,0.0056764,0.004917199,0.003940011,0.003216259,0.002664552,0.001877905,0.001425601,0.000922309,0.000826269,0.000774086,0.000532943,0.000612806,0.000735321,0.0005341,0.000459828,0.000505524,0.000578323,0.000538842,0.000501645,0.000441135,0.000478613,0.000532436,0.000671801,0.000768401,0.000618925,0.000637783,0.000498345,0.00037207,0.000726788,
Solomon Islands,SLB,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,0.344513281,0.580803008,1.171520791,0.759438949,0.760469098,0.709526546,0.796487959,0.892785753,0.75864894,0.860212064,0.789965849,0.651228872,0.775682372,0.474456029,1.300719846,0.887048988,0.795208202,0.575448909,0.515596391,8.210166031,6.660519306,11.33867181,9.909306477,10.53554717,11.53425194,12.24905185,7.919493398,8.798192134,8.223188266,8.212177101,8.996791987,10.45974879,16.06243231,12.20438518,16.02849289,25.97452635,34.30871279,33.65963083,28.04506607,30.79116909,35.09915272,36.2398998,35.80161925,40.98245282,
